farmID,s1,s2,s3,s4,s5,sp,w1,w2,w3,w4
10041,11.53846154,14.5,15.98,14.27941176,11.40625,7.253333333,6.8,5.303125,4.984848485,8.666666667
10054,12.23444444,14.8816,15.88709677,14.0475,11.20444444,8.312857143,6.75,5.467,5.741935484,8.870454545
10078,10.66,13.96,15.16296296,14.13809524,10.86333333,7.19,7.625806452,6.291304348,5.833333333,8.683333333
10080,10.66333333,12.78444444,14.69791667,13.51111111,11.15714286,8.046,7.347,6.185,6.19,9.68
10086,11.904,14.488,15.75277778,13.85,11.73333333,7.798666667,7.62,6.432142857,5.8875,9.38125
10087,11.03181818,13.94390244,15.4627907,13.66571429,11.21764706,7.822857143,7.748,5.96,5.276470588,8.903333333
10090,10.99615385,13.03793103,13.55,12.375,12.16,9.356521739,8.281304348,8.183333333,7.976,10.24761905
10091,10.73344828,13.69833333,15.44263158,13.271,10.92388889,7.220689655,6.569655172,5.530666667,5.502413793,8.403333333
10110,12.273125,15.2536,16.52921053,14.19380952,11.33022727,7.983333333,6.654186047,5.40744186,5.601136364,8.912439024
10113,12.79035714,15.53521739,16.44375,14.48653846,11.22172414,8.30825,6.964,5.503103448,5.973846154,9.014074074
10126,13.16923077,15.47727273,16.9,13.88333333,10.93555556,8.704255319,6.1875,4.6675,5.44,8.447727273
10136,13.32162162,15.91428571,16.0962963,13.73947368,10.30666667,8.253658537,6.015,4.59,5.592592593,7.965517241
10137,11.96185185,14.255,14.31310345,14.1308,12.37148148,9.099444444,8.692941176,7.782083333,7.879166667,10.21689655
10149,12.12704545,14.01682927,15.69854167,14.39425,11.59914286,8.484736842,7.516,6.166666667,5.889285714,9.2775
10156,11.39428571,14.89142857,15.69487179,13.34,10.61428571,7.741860465,6.781081081,5.847368421,5.663888889,8.616666667
10181,10.00285714,13.372,15.03787879,12.91636364,10.68733333,7.211904762,6.676666667,5.642444444,5.68075,8.2375
10183,11.545,14.25833333,15.31627907,13.32820513,10.84571429,7.919148936,7.054285714,6.072727273,5.754285714,8.915789474
10194,10.565625,13.31515152,14.83333333,13.3,10.69090909,7.05,6.526315789,5.355555556,5.510526316,8.333333333
10197,11.48857143,14.20333333,15.20952381,13.1625,10.87027027,8.134042553,7.4,6.237142857,5.917073171,8.766666667
10206,10.4724,12.81181818,14.47235294,12.80333333,10.1695,6.94,5.300869565,4.9024,5.495833333,7.267894737
10212,10.39565217,12.609375,14.45,13.28409091,10.65,7.748148148,6.613793103,6.117857143,6.133333333,8.412121212
10213,10.73,13.23181818,14.93529412,12.9525,10.5525,8.414285714,6.875862069,6.04,5.981481481,8.248571429
10216,10.16444444,12.94888889,14.96730769,13.08857143,10.35862069,7.049056604,6.5375,5.575,5.535714286,7.908
10223,10.03461538,12.0555,14.07869565,13.00617647,10.35464286,7.093809524,6.754210526,5.890625,6.377826087,8.44
10224,9.827333333,12.28255814,14.26868421,13.03666667,10.16428571,7.415925926,6.0875,5.469230769,5.608837209,7.892
10229,10.756,14.05652174,14.95416667,13.28125,10.10666667,7.536,6.018181818,5.606666667,5.794444444,7.653333333
10232,9.13902439,11.25813953,13.35603774,12.52627907,10.26032258,6.935454545,7.026666667,6.289,6.130384615,8.266086957
10238,11.31470588,14.07142857,14.99285714,12.92580645,10.00909091,8.1875,6.263157895,5.9,6.028571429,7.505
10240,9.59,11.4962963,13.0027027,11.99310345,9.880645161,7.092857143,6.753571429,5.864,6.104166667,8.253333333
10256,10.49431818,13.16511628,13.88906977,11.37827586,8.476,7.401034483,4.442105263,3.508,4.018095238,6.4745
10264,10.07368421,12.08235294,12.76692308,11.72222222,9.41,6.3,5.526,4.78,4.583333333,7.555555556
10291,10.65454545,13.45,16.09047619,14.175,11.35555556,7.517241379,6.594444444,5.33,5.375675676,8.861363636
10292,11.28238095,13.32322581,15.92119048,13.87022727,10.96333333,7.348333333,6.113142857,5.285333333,5.519333333,8.297555556
10298,12.2952,14.3792,15.37666667,13.7025641,10.85227273,9.1012,6.563333333,5.328076923,6.48952381,8.717777778
10300,11.59348837,13.78688889,15.55897436,14.30952381,11.5605,7.984693878,7.2725,5.754,5.7416,9.284
10303,12.64074074,14.78,15.94736842,13.805,11.23636364,8.256410256,7.006666667,6.004878049,6.152777778,8.771794872
10309,11.18235294,12.844,14.60447368,13.375,11.05666667,7.715,7.206896552,6.114814815,6.064,9.075862069
10311,11.5725,14.1875,15.51458333,12.76153846,10.7516129,8.397727273,7.885185185,7.05,6.754545455,8.948148148
10318,9.698444444,13.11222222,14.96207547,13.18266667,10.614,7.149555556,6.558,5.4005,5.44,8.757142857
10319,9.37,13.21,14.60142857,13.708,10.96666667,7.175,6.67,5.06,5,8.16
10324,13.3896,16.022,16.12188679,14.32131579,11.42323529,8.26962963,6.601470588,5.933461538,5.846,8.480333333
10328,12.9668,13.5716,14.704,12.68351351,10.81352941,8.281666667,6.378571429,5.293448276,5.194545455,8.744411765
10331,12.13555556,14.408,16.16055556,14.07488889,11.08325,8.375531915,6.33952381,5.3655,5.80875,8.738
10332,12.07533333,14.32047619,16.18375,13.95975,10.7825,8.470208333,5.939047619,5.327,5.963913043,8.3925
10338,13.55,15.68809524,15.97777778,12.85714286,9.916666667,9.298148148,4.837931034,4.244,5.471052632,8.14137931
10375,9.580769231,11.54,13.44615385,12.08444444,9.746666667,7.215625,6.54,6.070967742,6.076,7.895
10398,10.20588235,13.57714286,13.87111111,11.685,9.147727273,6.689130435,5.605714286,4.794285714,5.008333333,6.983783784
10409,8.99,11.43457143,13.00145833,12.05214286,9.887647059,6.532631579,6.373513514,5.454516129,5.224,7.94
10410,10.61428571,12.85789474,13.36129032,11.18695652,8.510714286,7.313333333,5.261538462,4.454166667,4.812,6.8
10421,7.775,8.79,10.66423077,10.26225,8.526857143,6.289375,6.192222222,5.444666667,5.10275,7.1335
10425,10.17083333,11.94,12.67666667,11.67096774,9.534285714,6.991428571,6.4925,5.5275,5.277142857,7.58125
10582,11.10166667,14.13333333,15.87181818,14.07083333,10.994,7.849583333,6.167857143,4.554,5.0684,8.45
10858,10.53846154,12.36315789,13.75,12.25666667,9.956666667,7,6.0125,5.76,5.88,7.615384615
10875,9.84,12.07,12.56,11.53,9.315,5.74375,5.43,5.11,4.835,7.165
10876,8.968965517,11.76695652,12.9944186,12.12825,9.92825,6.345952381,6.3615,5.867,5.638108108,7.7205
10877,8.242,10.66555556,13.02,12.0175,9.573,6.166666667,5.958666667,5.406,5.504285714,7.568947368
10880,9.116666667,10.03333333,13.03333333,11.42941176,9.26,6.340740741,5.488,5.204,4.833333333,6.955
10898,9.56744186,11.96222222,13.53333333,11.86311111,8.959333333,6.671428571,5.188571429,4.516666667,4.233333333,6.475609756
11435,10.1375,9,15.676,14.30512821,11.685,7.50212766,6.895,5.3775,5.4125,9.046153846
11438,12.165625,14.83103448,16.1675,13.84857143,10.6,8.474193548,5.4375,4.092857143,4.885714286,8.011764706
11486,9.422222222,10.29333333,10.42777778,11.4375,9.45,6.175862069,5.1,4.04,4.464,7.766666667
11488,12.27965517,14.9764,16.01257143,14.02078947,11.44674419,8.008666667,6.995853659,5.731764706,5.690263158,9.107906977
11492,12.28105263,15.1515,15.15657143,12.98611111,10.95428571,8.515217391,6.106571429,5.0384375,5.86,8.365714286
11511,11.50833333,13.33529412,15.90411765,14.2784,11.399,7.763333333,6.823043478,5.8696,5.5844,9.138
11513,11.95581395,14.45555556,15.92307692,13.8,11.048,8.446938776,6.591666667,5.908695652,5.804,8.935
11530,11.07969697,12.6388,14.2475,14.01921053,12.289,7.896904762,7.41,5.594827586,5.654705882,10.1565
11533,11.60466667,14.42647059,16.435,13.456,10.55266667,8.398378378,6.414444444,4.9132,5.0356,8.919375
11534,10.99130435,13.292,15.9075,14.3225,11.5475,7.853125,6.741025641,5.76,5.54,9.047619048
11543,11.57857143,13.75333333,15.492,14.234375,11.38285714,7.652941176,6.947,5.945833333,5.852941176,9.097142857
11552,11.33157895,13.94,15.89583333,14.0925,10.98333333,8.50625,7.278571429,6.066666667,6.6,8.877272727
11559,11.06,12.84555556,14.37472222,13.20333333,11.03,8.06255814,6.8028,5.201538462,5.987241379,8.880952381
11571,9.871304348,11.5748,15.34533333,13.51333333,11.22633333,7.95875,6.725652174,5.612173913,5.6648,9.055172414
11575,11.41652174,14.03470588,14.10730769,13.105,11.18961538,8.189722222,7.168666667,5.94137931,6.077241379,9.288928571
11605,11.20769231,14.45714286,15.99545455,14.14418605,11.42222222,7.61,6.610526316,5.48,5.447058824,9.062790698
11611,11.32380952,14.13684211,15.54444444,14.27073171,11.3625,6.747058824,6.978378378,5.767741935,5.316666667,8.875
11633,8.976666667,12.022,13.847,13.6056,10.52966667,7.16,7.001034483,6.105,6.019032258,8.739142857
11640,10.65533333,13.28045455,15.5222449,14.05942857,11.21076923,7.496666667,6.745652174,5.5192,5.215652174,8.985263158
11643,9.788235294,11.00333333,13.46285714,13.384375,11.32857143,7.64047619,7.110810811,5.878947368,5.84,8.997142857
11644,8.1548,9.783333333,14.35038462,12.70296296,10.59108108,7.148333333,8.581515152,6.8948,6.329310345,10.37105263
11649,10.34090909,13.85625,14.52105263,12.73333333,10.11351351,7.776666667,6.545714286,5.488571429,5.779310345,8.270967742
11651,11.66666667,13.43333333,14.36538462,12.89777778,10.80512821,8.4375,6.993333333,6.444,6.224,8.978787879
11652,10.56818182,12.60731707,14.48333333,13.25454545,10.8,8.078431373,7.435,6.235,6.036363636,9.366666667
11657,9.758064516,11.84666667,14.54693878,14.06046512,11.67111111,7.572972973,6.952380952,6.137142857,6.302857143,8.748888889
11665,10.73,12.92608696,14.45909091,13.10227273,10.83777778,7.9375,6.848275862,5.995454545,5.926315789,8.666666667
11667,10.87555556,13.21219512,15.11282051,13.41333333,11.18,8.007843137,7.757692308,6.468,6.25625,9.024
11677,10.584,12.1047619,14.35263158,13.42857143,11.63,7.916666667,5.542857143,5.459090909,5.412,9.94
11684,12.08,13.62608696,14.372,13.91,13,10.9,11.78947368,11.13333333,10.1875,12.65
11687,11.61538462,13.26315789,14.588,13.04137931,9.986666667,8.373684211,6.641666667,5.756,5.328571429,8.126923077
11688,10.87333333,13.4048,15.17333333,13.5432,10.66055556,7.820769231,6.552666667,5.203125,5.661818182,7.952666667
11689,11.80888889,14.17560976,15.725,14.29714286,12.84571429,8.593478261,9.2,7.752,7.617241379,11
11690,9.703571429,12.24090909,14.83714286,13.16315789,10.42,7.964516129,7.2625,5.9675,6.186111111,8.735897436
11700,11.39428571,14.89142857,15.69487179,13.34,10.61428571,7.741860465,6.781081081,5.847368421,5.663888889,8.616666667
11714,10.985,13.3425,15.50625,13.54117647,11.028,7.491891892,7.008,5.79047619,5.72,8.768
11719,11.02666667,13.31333333,15.44054054,13.37692308,10.5375,8.076666667,7.051351351,6.075,5.834210526,8.688636364
11728,12.53333333,13.35714286,14.17647059,15.21428571,13.78571429,10.45454545,12.625,11.32222222,9.75,13.65
11736,11.3,13.952,15.68484848,13.43666667,10.71724138,7.503030303,6.918181818,5.588571429,5.537142857,8.557894737
11737,10.01111111,11.40357143,12.42903226,12.336,9.928,7.861111111,7.37037037,6.503571429,6.626666667,8.496
11738,10.395,12.65,15.08,13.8025641,10.92045455,7.196,7.242307692,5.763333333,5.779310345,9.019512195
11740,10.68755556,13.72044444,15.61403846,13.91166667,11.28321429,7.733958333,6.966363636,5.5425,5.883,8.822
11749,11.23142857,13.28888889,14.81320755,14.09333333,11.78222222,9.272222222,7.30952381,7.183783784,6.980555556,9.546666667
11754,10.72666667,12.83333333,14.41304348,13.38421053,10.37916667,7.516666667,6.721428571,5.6,5.515789474,8.432
11756,9.966666667,12.31428571,15.31666667,12.992,10.66153846,7.386956522,6.464,5.534782609,5.68,8.725925926
11758,11.08292683,13.3225,14.89166667,13.392,11.02,8.095833333,7.423076923,6.18,6.1,8.9125
11763,11.08351351,13.61222222,15.37973684,13.9095,11.36684211,7.609782609,7.473333333,6.0684,5.886153846,9.464
11770,10.48294118,12.82157895,14.78765957,13.526,11.28305556,7.337317073,7.733333333,5.85,5.399130435,9.581612903
11772,10.07269231,12.44291667,15.2516129,14.34875,11.30953488,7.132,7.095813953,5.860769231,5.34972973,9.293636364
11775,10.246,13.8884,15.48944444,13.54970588,10.91725,7.2959375,7.062058824,6.168,5.625294118,8.756486486
11776,9.758,13.71703704,15.6490625,13.57333333,10.706,7.037575758,7.136451613,5.936666667,5.402666667,8.683
11783,10.44555556,13.5952381,15.32972222,13.7255,11.018,7.56,7.104166667,6.2325,5.5428,8.6755
11791,10.40454545,13.011,14.87448276,13.43377778,10.95066667,7.420357143,6.797619048,5.735238095,5.553809524,8.589545455
11793,10.9,13.81666667,15.53333333,13.64230769,11.20416667,7.78974359,7.38,6.079166667,5.703846154,8.707142857
11800,10.80481481,14.4068,15.31621622,13.332,10.77666667,7.893571429,6.762888889,5.615555556,5.473255814,8.444090909
11803,11.5415,14.2565,15.34392857,13.73404762,11.22711111,7.86030303,7.245526316,5.979117647,5.655757576,9.263181818
11807,10.58125,13.7332,15.32848485,13.58774194,11.02257143,7.096111111,6.926666667,5.602666667,4.965833333,8.749310345
11809,9.438064516,12.945,14.7688,13.13590909,10.61666667,7.451219512,7.053863636,6.072564103,5.733103448,8.516666667
11813,10.975,13.83333333,14.99444444,13.84545455,11.4,7.322727273,7.016129032,5.867857143,5.620833333,8.951515152
11814,11.38888889,13.76,15.6375,13.67096774,11.11714286,7.945454545,7.090322581,5.796774194,5.98,8.986206897
11833,10.15681818,12.49965517,14.4475,13.17088889,10.57522727,7.1321875,6.468947368,5.345142857,5.336451613,8.341190476
11854,11.91258065,14.61047619,16.26875,14.22307692,11.13933333,7.859268293,6.35925,4.78775,5.17,8.418
11856,12.15758621,15.1132,16.35897436,14.13222222,11.19755556,7.845813953,6.29,4.585909091,5.060952381,8.4225
11857,11.9568,14.88,16.10352941,14.30685714,11.56052632,7.911621622,6.542105263,4.7825,5.425142857,9.158205128
11858,12.114375,15.10466667,16.34047619,14.4875,11.1925,7.011,5.7415,4.429,4.687,8.191
11861,11.82413793,15.14333333,16.37189189,14.15925,10.89581395,7.899333333,5.878863636,4.412444444,4.862439024,8.063181818
11864,12.57625,14.58,16.01434783,13.41166667,11.03034483,7.938333333,6.446666667,4.6228,4.976521739,8.249
11879,11.19130435,14.65625,14.73157895,12.07333333,9.9,8.12173913,6.238888889,6.35,7.2,8.23
11888,11.425,13.84074074,15.79230769,14.74102564,11.47096774,8.794285714,6.913157895,5.286111111,5.7,8.903030303
11893,11.79888889,14.94939394,16.42613636,14.2245,11.19121951,8.073703704,6.376774194,5.682,5.6788,8.756744186
11907,9.889285714,12.632,13.77666667,12.848,10.2027027,6.244444444,6.714285714,5.251162791,4.880555556,8.672222222
11908,11.22121212,12.6825,14.2725,12.19032258,11.41052632,8.345238095,7.955813953,6.82195122,7.113888889,10.16666667
11913,11.69565217,14.21958333,16.69918919,14.52078947,11.43257143,8.614090909,6.773846154,5.2,5.555882353,9.64
11920,12.12821429,14.72291667,16.55515152,14.26204545,11.23577778,8.334054054,6.7375,5.029444444,5.556060606,8.9125
11925,11.10857143,13.2,15.66,14.0125,11.57435897,7.780434783,6.635,5.34,5.707692308,8.8125
11930,13.13636364,15.04482759,16.34705882,14.04146341,10.92888889,8.235555556,6.017777778,4.776923077,5.471794872,8.477272727
11939,12.79,16.0173913,16.90555556,14.53,11.16666667,9,6.561904762,5.468421053,6.005263158,8.7
11964,11.23958333,13.696,16.377,14.44976744,11.11288889,7.7596875,6.528,5.140666667,5.310333333,8.868863636
11966,12.09166667,15.67058824,15.75730769,12.92733333,10.93038462,8.457142857,6.50952381,5.521428571,6.3,8.456190476
11971,12.56578947,14.85,15.89767442,13.43488372,11.28409091,8.516666667,7.215384615,5.691891892,6.189473684,9.040909091
11972,12.3784,14.1872,15.175,13.58,12.13529412,7.325365854,8.640571429,6.095675676,4.852820513,10.15948718
12003,12.78,14.66923077,15.8375,14.28378378,11.06666667,8.148888889,6.6875,5.473684211,5.765625,8.8
12007,12.99166667,15.33448276,14.82619048,12.33181818,10.20465116,8.490697674,6.607692308,5.162162162,5.833333333,8.693181818
12011,12.37727273,15.08,16.292,14.22941176,10.90666667,7.795652174,4.82,3.78,5.1,8.2
12018,13.87727273,15.77111111,14.82708333,13.10645161,9.333333333,9.057446809,6.795238095,4.52,5.323076923,7.031818182
12019,12.106,14.31435897,15.87166667,13.4508,10.8144,8.231698113,5.67,5.446842105,5.563809524,8.28875
12022,14.09655172,16.16923077,16.11818182,13.1,9.988888889,9.026190476,5.668888889,4.726190476,5.239473684,7.702222222
12033,9.574117647,12.61176471,15.63388889,11.96157895,10.459,5.504615385,5.643043478,5.152272727,4.825833333,7.437307692
12035,12.83909091,15.81621622,16.58058824,13.642,10.66655172,8.624259259,6.425,5.128636364,5.724722222,7.9364
12036,13.94428571,15.95914286,16.35214286,13.40205882,10.22026316,9.366666667,6.168648649,4.998461538,6.138,8.063846154
12040,14.08766667,16.16483871,16.25846154,14.30685714,11.10625,8.558333333,6.529166667,5.6185,5.65,8.034324324
12047,13.41777778,15.61666667,16.33703704,14.51975,11.83810811,8.948125,7.376896552,5.9808,6.9478125,9.404411765
12048,11.611,14.72761905,14.82179487,14.40975,12.024,9.209565217,8.208857143,7.160588235,6.706538462,10.02315789
12067,9.870625,11.83617647,13.11657143,11.07064516,8.387419355,6.695111111,5.215,4.608,6.076875,6.91137931
12071,9.886666667,12.125,13.25294118,12.73181818,10.41707317,7.256756757,6.691666667,5.835294118,5.441176471,8.3975
12074,12.92361111,15.47724138,16.243125,13.38085714,10.29394737,8.459756098,5.808611111,5.025897436,5.476111111,7.972051282
12078,14.62541667,16.356,15.803125,13.5127027,10.45022727,8.702413793,6.962307692,5.84325,5.692058824,8.134545455
12081,13.74823529,16.18586207,16.64,13.93607143,10.41189189,8.52952381,6.304047619,5.020444444,5.496585366,8.164444444
12085,13.65641026,15.44242424,15.66,13.71481481,9.213636364,8.918518519,6.196,4.996,6.2125,7.157142857
12086,12.71325,15.05171429,16.0697619,14.34542857,11.70657143,8.346764706,6.579666667,5.182222222,5.6725,8.952121212
12095,12.37948718,13.61794872,14.89736842,13.28064516,9.756,8.645833333,5.967857143,4.508,5.782857143,7.52
12108,12.36511111,14.95888889,16.0534,13.66470588,10.296,8.71372549,5.665,4.985,5.68,7.890909091
12109,14.36923077,16.05428571,16.36470588,13.92888889,11.35,8.95,7.188888889,5.972,5.796,8.255172414
12114,13.16666667,16.54347826,15.29310345,12.668,9.332,8.546153846,4.684615385,4.083333333,5.942857143,6.714285714
12115,13.16666667,16.54347826,14.4,13.2,6.85,8.546153846,4.6,4.188888889,5.328571429,5.066666667
12126,12.835,14.37272727,15.78333333,14.6,11.53,7.978571429,7.306666667,5.806666667,5.893333333,8.16
12127,13.35142857,14.81315789,15.8547619,14.26571429,10.95142857,8.566666667,6.574285714,5.693103448,5.917647059,8.26875
12128,13.17586207,15.52,16.80952381,14.11,11.5,8.193548387,6.726666667,5.873333333,6.088235294,8.22
12134,12.96222222,15.39777778,15.94339623,14.348,11.24,8.303846154,7.076,5.9,6.176470588,8.62
12154,12.09125,14.6075,15.43382979,14.1545,10.93809524,7.350232558,7.851538462,6.755263158,5.990588235,9.353488372
12156,10.04625,11.78896552,12.7,12.21818182,11.46,8.274651163,7.6015,7.243571429,6.686486486,9.02
12178,11.70777778,15.02857143,15.59166667,13.54,10.975,8.073469388,7.048717949,5.74,5.793023256,8.877777778
12179,11.13690476,13.59295455,14.80529412,13.44627907,11.36357143,8.05862069,7.580952381,3.7,7.525,9.511621622
12192,10.9704,14.2848,15.67066667,13.67744186,11.23222222,7.506666667,7.350487805,5.797333333,5.418333333,8.983636364
12209,10.41833333,13.1762069,14.80535714,13.443125,11.98285714,7.768285714,7.570333333,6.699285714,6.573076923,9.345151515
12212,10.08333333,13.82,15.31666667,13.8,10.76,8.416666667,7.84,5.66,6.84,9.42
12213,11.88205128,14.33,15.23555556,13.585,11.09432432,8.133333333,7.266666667,6.282758621,5.889655172,8.898292683
12215,10.76,13.3875,14.41276596,13.21794872,11.66976744,8.448387097,8.492307692,7.629411765,6.7,9.634146341
12224,10.77391304,13.34242424,14.96170213,13.4175,11.13,7.904347826,7.442857143,6.509677419,5.839130435,8.877272727
12236,9.553076923,11.842,13.42714286,13.486,10.61533333,7.457142857,7.251290323,6.30047619,6.563157895,8.377692308
12237,11.39777778,14.05088889,15.47351852,13.31363636,10.72911765,7.78255814,6.379565217,5.3575,6.106818182,8.334333333
